40.480155,116.04904472,1
40.471162,115.98811135999999,1
40.462169,115.96780024,1
40.453176,115.98811135999999,1
40.417204000000005,116.84117839999999,1
40.408211,116.3334004,1
40.399218000000005,116.84117839999999,10
40.399218000000005,116.88180064,5
40.390225,116.82086728,1
40.390225,116.86148951999999,37
40.381232000000004,115.90686688,3
40.381232000000004,116.6380672,1
40.381232000000004,116.67868944,3
40.381232000000004,116.84117839999999,19
40.381232000000004,116.88180064,6
40.372239,116.65837832,1
40.372239,116.82086728,11
40.372239,116.86148951999999,22
40.363246000000004,115.94748912,1
40.363246000000004,115.98811135999999,3
40.363246000000004,116.55682272,1
40.363246000000004,116.67868944,5
40.363246000000004,116.80055616,1
40.363246000000004,116.84117839999999,16
40.34526,116.6380672,18
40.336267,116.65837832,10
40.336267,116.82086728,1
40.327274,116.71931167999999,4
40.318281,116.65837832,6
40.309288,116.6380672,14
40.300295000000006,116.61775607999999,1
40.300295000000006,116.65837832,1
40.300295000000006,116.69900056,2
40.291302,116.6380672,2
40.291302,116.67868944,4
40.282309000000005,116.65837832,1
40.273316,116.23184479999999,1
40.25533,116.15060032,2
40.25533,116.27246704,1
40.246337000000004,116.13028919999999,15
40.237344,116.10997807999999,1
40.237344,116.15060032,3
40.237344,116.19122256,2
40.237344,116.23184479999999,27
40.237344,116.27246704,5
40.237344,116.39433376,1
40.228351,116.21153368,10
40.228351,116.25215591999999,27
40.228351,116.29277816,1
40.228351,116.65837832,1
40.219358,116.23184479999999,29
40.219358,116.27246704,13
40.219358,116.31308928,3
40.219358,116.35371151999999,1
40.219358,116.51620048,5
40.219358,116.67868944,10
40.210365,116.13028919999999,1
40.210365,116.21153368,1
40.210365,116.25215591999999,15
40.210365,116.73962279999999,5
40.201372,116.19122256,2
40.201372,116.23184479999999,4
40.201372,116.27246704,2
40.201372,116.67868944,3
40.192379,116.21153368,1
40.192379,116.65837832,8
40.183386,116.39433376,9
40.183386,116.434956,2
40.183386,116.67868944,6
40.174393,116.3334004,3
40.174393,116.41464488,4
40.174393,116.65837832,4
40.174393,116.82086728,1
40.165400000000005,116.39433376,5
40.165400000000005,116.434956,5
40.165400000000005,116.55682272,2
40.165400000000005,116.67868944,5
40.156407,116.17091144,1
40.156407,116.25215591999999,3
40.156407,116.41464488,10
40.156407,116.5365116,1
40.156407,116.65837832,3
40.156407,116.942734,1
40.156407,117.10522295999999,1
40.147414000000005,116.27246704,3
40.147414000000005,116.31308928,1
40.147414000000005,116.55682272,1
40.147414000000005,116.6380672,4
40.147414000000005,116.67868944,1
40.147414000000005,117.08491183999999,1
40.138421,116.21153368,1
40.138421,116.29277816,9
40.138421,116.41464488,6
40.138421,116.49588935999999,5
40.138421,116.61775607999999,2
40.138421,116.65837832,24
40.138421,116.69900056,1
40.129428000000004,116.23184479999999,1
40.129428000000004,116.27246704,12
40.129428000000004,116.434956,6
40.129428000000004,116.47557823999999,4
40.129428000000004,116.59744495999999,1
40.129428000000004,116.6380672,6
40.129428000000004,116.67868944,10
40.120435,116.21153368,2
40.120435,116.25215591999999,4
40.120435,116.29277816,4
40.120435,116.3334004,1
40.120435,116.41464488,12
40.120435,116.45526712,13
40.120435,116.5365116,2
40.120435,116.57713384,1
40.120435,116.61775607999999,5
40.120435,116.65837832,9
40.120435,116.69900056,10
40.120435,116.73962279999999,6
40.111442000000004,116.15060032,3
40.111442000000004,116.23184479999999,1
40.111442000000004,116.31308928,7
40.111442000000004,116.434956,13
40.111442000000004,116.47557823999999,1
40.111442000000004,116.55682272,15
40.111442000000004,116.6380672,5
40.111442000000004,116.67868944,10
40.102449,116.21153368,1
40.102449,116.29277816,4
40.102449,116.37402263999999,5
40.102449,116.45526712,1
40.102449,116.5365116,8
40.102449,116.65837832,1
40.093456,116.23184479999999,1
40.093456,116.27246704,2
40.093456,116.31308928,13
40.093456,116.35371151999999,19
40.093456,116.51620048,3
40.093456,116.55682272,3
40.093456,116.67868944,3
40.093456,116.71931167999999,1
40.093456,116.75993392,1
40.084463,116.29277816,1
40.084463,116.3334004,25
40.084463,116.37402263999999,20
40.084463,116.45526712,1
40.084463,116.5365116,5
40.084463,116.73962279999999,2
40.07547,116.31308928,13
40.07547,116.35371151999999,22
40.07547,116.39433376,5
40.07547,116.434956,8
40.07547,116.55682272,11
40.07547,117.00366736,1
40.066477,116.17091144,1
40.066477,116.3334004,18
40.066477,116.41464488,19
40.066477,116.5365116,3
40.066477,116.57713384,7
40.057484,116.19122256,3
40.057484,116.23184479999999,1
40.057484,116.27246704,8
40.057484,116.31308928,10
40.057484,116.434956,17
40.057484,116.47557823999999,1
40.057484,116.55682272,4
40.057484,116.59744495999999,13
40.057484,117.00366736,5
40.048491,116.17091144,3
40.048491,116.25215591999999,1
40.048491,116.29277816,7
40.048491,116.3334004,26
40.048491,116.41464488,31
40.048491,116.45526712,6
40.048491,116.5365116,2
40.048491,116.57713384,5
40.048491,116.65837832,1
40.039498,116.23184479999999,1
40.039498,116.27246704,8
40.039498,116.31308928,6
40.039498,116.35371151999999,43
40.039498,116.434956,25
40.039498,116.51620048,3
40.039498,116.59744495999999,3
40.039498,116.6380672,4
40.039498,116.67868944,2
40.030505000000005,116.29277816,10
40.030505000000005,116.3334004,12
40.030505000000005,116.41464488,7
40.030505000000005,116.5365116,2
40.021512,116.27246704,6
40.021512,116.35371151999999,17
40.021512,116.434956,10
40.021512,116.51620048,1
40.021512,116.55682272,1
40.012519000000005,116.25215591999999,1
40.012519000000005,116.29277816,5
40.012519000000005,116.3334004,3
40.012519000000005,116.37402263999999,32
40.012519000000005,116.41464488,25
40.012519000000005,116.45526712,4
40.012519000000005,116.49588935999999,12
40.003526,116.10997807999999,1
40.003526,116.23184479999999,4
40.003526,116.27246704,2
40.003526,116.31308928,4
40.003526,116.35371151999999,22
40.003526,116.434956,43
40.003526,116.47557823999999,41
40.003526,116.51620048,1
40.003526,116.67868944,5
39.994533000000004,116.21153368,4
39.994533000000004,116.25215591999999,1
39.994533000000004,116.29277816,8
39.994533000000004,116.3334004,28
39.994533000000004,116.41464488,30
39.994533000000004,116.45526712,12
39.994533000000004,116.69900056,1
39.98554,116.23184479999999,4
39.98554,116.31308928,35
39.98554,116.35371151999999,31
39.98554,116.39433376,36
39.98554,116.434956,36
39.976547000000004,116.00842248,1
39.976547000000004,116.21153368,3
39.976547000000004,116.25215591999999,7
39.976547000000004,116.29277816,10
39.976547000000004,116.3334004,39
39.976547000000004,116.41464488,51
39.976547000000004,116.45526712,31
39.976547000000004,116.49588935999999,30
39.976547000000004,116.57713384,1
39.976547000000004,116.69900056,1
39.967554,116.10997807999999,10
39.967554,116.19122256,1
39.967554,116.23184479999999,9
39.967554,116.27246704,7
39.967554,116.31308928,31
39.967554,116.39433376,52
39.967554,116.434956,41
39.967554,116.47557823999999,16
39.967554,116.51620048,8
39.967554,116.59744495999999,1
39.958561,116.08966696,8
39.958561,116.13028919999999,15
39.958561,116.21153368,8
39.958561,116.25215591999999,6
39.958561,116.29277816,20
39.958561,116.3334004,38
39.958561,116.37402263999999,73
39.958561,116.41464488,50
39.958561,116.49588935999999,14
39.958561,116.5365116,3
39.958561,116.57713384,2
39.958561,116.65837832,3
39.958561,116.69900056,3
39.949568,116.06935584,1
39.949568,116.10997807999999,47
39.949568,116.15060032,2
39.949568,116.19122256,4
39.949568,116.23184479999999,4
39.949568,116.27246704,6
39.949568,116.31308928,53
39.949568,116.35371151999999,46
39.949568,116.39433376,26
39.949568,116.434956,57
39.949568,116.47557823999999,27
39.949568,116.55682272,10
39.949568,116.6380672,2
39.949568,116.67868944,4
39.949568,116.75993392,1
39.940575,116.08966696,15
39.940575,116.13028919999999,8
39.940575,116.17091144,21
39.940575,116.21153368,23
39.940575,116.25215591999999,15
39.940575,116.29277816,37
39.940575,116.3334004,49
39.940575,116.37402263999999,49
39.940575,116.41464488,33
39.940575,116.49588935999999,16
39.940575,116.5365116,3
39.940575,116.57713384,1
39.940575,116.61775607999999,8
39.940575,116.65837832,6
39.940575,116.69900056,15
39.931582,116.06935584,2
39.931582,116.10997807999999,22
39.931582,116.15060032,2
39.931582,116.19122256,25
39.931582,116.27246704,39
39.931582,116.31308928,48
39.931582,116.35371151999999,73
39.931582,116.39433376,7
39.931582,116.434956,59
39.931582,116.47557823999999,55
39.931582,116.51620048,43
39.931582,116.55682272,12
39.931582,116.59744495999999,21
39.931582,116.6380672,6
39.931582,116.67868944,14
39.931582,116.71931167999999,1
39.922589,116.13028919999999,12
39.922589,116.17091144,3
39.922589,116.25215591999999,21
39.922589,116.29277816,30
39.922589,116.3334004,17
39.922589,116.37402263999999,30
39.922589,116.41464488,43
39.922589,116.45526712,40
39.922589,116.49588935999999,40
39.922589,116.57713384,21
39.922589,116.61775607999999,14
39.922589,116.65837832,36
39.922589,116.69900056,20
39.913596000000005,116.15060032,6
39.913596000000005,116.27246704,35
39.913596000000005,116.31308928,36
39.913596000000005,116.35371151999999,55
39.913596000000005,116.39433376,12
39.913596000000005,116.434956,41
39.913596000000005,116.47557823999999,32
39.913596000000005,116.55682272,13
39.913596000000005,116.59744495999999,14
39.913596000000005,116.6380672,36
39.913596000000005,116.67868944,30
39.913596000000005,116.71931167999999,1
39.904603,116.13028919999999,6
39.904603,116.29277816,11
39.904603,116.3334004,44
39.904603,116.37402263999999,52
39.904603,116.41464488,24
39.904603,116.45526712,59
39.904603,116.49588935999999,21
39.904603,116.61775607999999,10
39.904603,116.65837832,55
39.904603,116.69900056,23
39.895610000000005,116.10997807999999,8
39.895610000000005,116.19122256,4
39.895610000000005,116.23184479999999,10
39.895610000000005,116.27246704,31
39.895610000000005,116.35371151999999,82
39.895610000000005,116.39433376,37
39.895610000000005,116.434956,46
39.895610000000005,116.47557823999999,44
39.895610000000005,116.51620048,12
39.895610000000005,116.59744495999999,5
39.895610000000005,116.6380672,16
39.895610000000005,116.67868944,39
39.886617,116.13028919999999,2
39.886617,116.3334004,53
39.886617,116.37402263999999,81
39.886617,116.41464488,11
39.886617,116.45526712,34
39.886617,116.49588935999999,11
39.886617,116.5365116,4
39.886617,116.57713384,2
39.886617,116.61775607999999,4
39.886617,116.65837832,21
39.886617,116.69900056,26
39.877624000000004,116.06935584,1
39.877624000000004,116.19122256,1
39.877624000000004,116.27246704,11
39.877624000000004,116.31308928,13
39.877624000000004,116.35371151999999,48
39.877624000000004,116.39433376,41
39.877624000000004,116.434956,33
39.877624000000004,116.47557823999999,34
39.877624000000004,116.51620048,11
39.877624000000004,116.55682272,3
39.877624000000004,116.6380672,7
39.877624000000004,116.67868944,15
39.868631,116.17091144,1
39.868631,116.29277816,26
39.868631,116.3334004,5
39.868631,116.37402263999999,41
39.868631,116.41464488,64
39.868631,116.49588935999999,7
39.868631,116.5365116,2
39.868631,116.57713384,6
39.868631,116.65837832,4
39.868631,116.69900056,7
39.859638000000004,116.19122256,4
39.859638000000004,116.23184479999999,4
39.859638000000004,116.27246704,13
39.859638000000004,116.31308928,27
39.859638000000004,116.35371151999999,13
39.859638000000004,116.39433376,52
39.859638000000004,116.434956,67
39.859638000000004,116.51620048,7
39.859638000000004,116.55682272,2
39.850645,116.13028919999999,1
39.850645,116.21153368,4
39.850645,116.25215591999999,7
39.850645,116.29277816,56
39.850645,116.3334004,14
39.850645,116.37402263999999,50
39.850645,116.41464488,28
39.850645,116.45526712,21
39.850645,116.57713384,4
39.850645,116.65837832,2
39.841652,116.19122256,11
39.841652,116.23184479999999,1
39.841652,116.31308928,23
39.841652,116.35371151999999,6
39.841652,116.39433376,23
39.841652,116.434956,11
39.841652,116.47557823999999,3
39.841652,116.51620048,2
39.841652,116.55682272,1
39.832659,116.21153368,9
39.832659,116.25215591999999,4
39.832659,116.29277816,14
39.832659,116.3334004,3
39.832659,116.37402263999999,5
39.832659,116.41464488,5
39.832659,116.49588935999999,1
39.832659,116.5365116,8
39.823666,116.10997807999999,1
39.823666,116.15060032,1
39.823666,116.19122256,1
39.823666,116.23184479999999,2
39.823666,116.31308928,13
39.823666,116.35371151999999,1
39.823666,116.39433376,3
39.823666,116.434956,8
39.823666,116.47557823999999,3
39.823666,116.51620048,7
39.823666,116.55682272,2
39.823666,116.59744495999999,9
39.814673,116.17091144,7
39.814673,116.21153368,5
39.814673,116.29277816,7
39.814673,116.3334004,2
39.814673,116.37402263999999,10
39.814673,116.41464488,16
39.814673,116.45526712,22
39.814673,116.49588935999999,19
39.814673,116.5365116,1
39.814673,116.57713384,2
39.80568,116.10997807999999,1
39.80568,116.35371151999999,18
39.80568,116.39433376,4
39.80568,116.434956,18
39.80568,116.47557823999999,10
39.80568,116.51620048,7
39.796687000000006,116.17091144,2
39.796687000000006,116.29277816,5
39.796687000000006,116.3334004,11
39.796687000000006,116.37402263999999,10
39.796687000000006,116.41464488,2
39.796687000000006,116.45526712,2
39.796687000000006,116.49588935999999,24
39.796687000000006,116.57713384,4
39.787694,116.19122256,3
39.787694,116.31308928,3
39.787694,116.35371151999999,8
39.787694,116.47557823999999,5
39.787694,116.51620048,4
39.787694,116.55682272,2
39.778701000000005,116.21153368,6
39.778701000000005,116.29277816,1
39.778701000000005,116.3334004,18
39.778701000000005,116.37402263999999,2
39.778701000000005,116.49588935999999,3
39.778701000000005,116.57713384,1
39.769708,116.15060032,2
39.769708,116.19122256,12
39.769708,116.23184479999999,9
39.769708,116.31308928,11
39.769708,116.35371151999999,5
39.769708,116.39433376,2
39.769708,116.434956,4
39.769708,116.47557823999999,1
39.769708,116.51620048,7
39.769708,116.55682272,4
39.760715000000005,116.17091144,14
39.760715000000005,116.21153368,19
39.760715000000005,116.3334004,24
39.760715000000005,116.37402263999999,4
39.760715000000005,116.45526712,5
39.760715000000005,116.49588935999999,14
39.760715000000005,116.5365116,2
39.760715000000005,116.57713384,1
39.751722,116.10997807999999,1
39.751722,116.19122256,8
39.751722,116.31308928,9
39.751722,116.35371151999999,18
39.751722,116.39433376,1
39.751722,116.55682272,10
39.742729000000004,116.13028919999999,28
39.742729000000004,116.17091144,4
39.742729000000004,116.21153368,1
39.742729000000004,116.3334004,20
39.742729000000004,116.37402263999999,7
39.742729000000004,116.5365116,2
39.733736,116.15060032,37
39.733736,116.19122256,12
39.733736,116.31308928,4
39.733736,116.35371151999999,23
39.733736,116.39433376,1
39.724743000000004,116.08966696,8
39.724743000000004,116.13028919999999,6
39.724743000000004,116.17091144,6
39.724743000000004,116.21153368,1
39.724743000000004,116.3334004,11
39.724743000000004,116.41464488,5
39.71575,116.0287336,3
39.71575,116.06935584,17
39.71575,116.31308928,1
39.706757,116.00842248,5
39.706757,116.29277816,3
39.706757,116.3334004,4
39.688771,115.96780024,1
39.688771,116.08966696,1
39.679778,116.06935584,7
39.679778,116.10997807999999,1
39.598841,116.04904472,2
